idElset,classificationMarking,satNo,epoch,meanMotion,idOnOrbit,uct,eccentricity,inclination,raan,argOfPerigee,meanAnomaly,bStar,meanMotionDot,meanMotionDDot,semiMajorAxis,period,apogee,perigee,origObjectId,line1,line2,createdAt,createdBy,source,dataMode,ephemType,origNetwork,elset
3a53d6a6-382f-4ff3-88bc-3671bc5634b2,U//PR-EXO-ELSETS,45465,2025-10-07T20:46:59.635333Z,1.002680731882458,45465,False,0.004435421018437052,3.117224943976725,298.7865288175496,6.709802818693583,160.7974890024993,0.0,0.0,0.0,42165.77460108849,1436.150066728128,42352.79756401283,41978.75163816414,45465,1 45465U 20022B   25280.86596800 +.00000000 +00000+0 +00000+0 2 99998,2 45465   3.1172 298.7865 0044354   6.7098 160.7975  1.00268073000007,2025-10-07T21:12:27.962Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 45465, 'classification': 'U', 'COSPAR_ID': '20022B', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 3.1172, 'RAAN': 298.7865, 'eccentricity': 0.0044354, 'perigee': 6.7098, 'mean_anomaly': 160.7975, 'mean_motion': 1.00268073, 'rev_num': 0, 'line1': '1 45465U 20022B   25280.86596800 +.00000000 +00000+0 +00000+0 2 99998', 'line2': '2 45465   3.1172 298.7865 0044354   6.7098 160.7975  1.00268073000007', 'epoch': datetime.datetime(2025, 10, 7, 20, 46, 59, 635200)}"
4808fe3a-12d6-440d-adf8-b2351ab41276,U//PR-EXO-ELSETS,40982,2025-10-07T19:00:00.381920Z,1.002654196996742,40982,False,0.0003518549380210993,0.04478750595584301,58.47255770212794,147.8744787649689,237.3534107689657,0.0,0.0,0.0,42166.51853259783,1436.188073927426,42181.35503036268,42151.68203483298,40982,1 40982U 15059A   25280.79167109 +.00000000 +00000+0 +00000+0 2 99999,2 40982   0.0448  58.4726 0003518 147.8745 237.3534  1.00265419000001,2025-10-07T20:12:29.983Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 40982, 'classification': 'U', 'COSPAR_ID': '15059A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0448, 'RAAN': 58.4726, 'eccentricity': 0.0003518, 'perigee': 147.8745, 'mean_anomaly': 237.3534, 'mean_motion': 1.00265419, 'rev_num': 0, 'line1': '1 40982U 15059A   25280.79167109 +.00000000 +00000+0 +00000+0 2 99999', 'line2': '2 40982   0.0448  58.4726 0003518 147.8745 237.3534  1.00265419000001', 'epoch': datetime.datetime(2025, 10, 7, 19, 0, 0, 382176)}"
43f90a90-932d-492c-b1ef-11c038d1710d,U//PR-EXO-ELSETS,44475,2025-10-07T18:59:50.026876Z,1.002651551605584,44475,False,0.0001132957929733644,0.01942520552855235,151.0102276829044,64.18091200480148,228.9653858031526,0.0,0.0,0.0,42166.59270052856,1436.191863159314,42171.36999808555,42161.81540297157,44475,1 44475U 19049A   25280.79155124 +.00000000 +00000+0 +00000+0 2 99997,2 44475   0.0194 151.0102 0001132  64.1809 228.9654  1.00265155000006,2025-10-07T20:15:28.359Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 44475, 'classification': 'U', 'COSPAR_ID': '19049A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0194, 'RAAN': 151.0102, 'eccentricity': 0.0001132, 'perigee': 64.1809, 'mean_anomaly': 228.9654, 'mean_motion': 1.00265155, 'rev_num': 0, 'line1': '1 44475U 19049A   25280.79155124 +.00000000 +00000+0 +00000+0 2 99997', 'line2': '2 44475   0.0194 151.0102 0001132  64.1809 228.9654  1.00265155000006', 'epoch': datetime.datetime(2025, 10, 7, 18, 59, 50, 27136)}"
712c6e1a-081e-42a6-8286-c1447ed2ec76,U//PR-EXO-ELSETS,17872,2025-10-07T16:37:01.335031Z,1.002713447726913,17872,False,0.001591597826748663,4.11945732160751,273.9411529578791,196.2395987478467,252.676637067288,0.0,0.0,0.0,42164.85742551328,1436.103209011894,42231.96692095689,42097.74793006967,17872,1 17872U 76092F   25280.69237656 +.00000000 +00000+0 +00000+0 2 99999,2 17872   4.1195 273.9412 0015915 196.2396 252.6766  1.00271344000008,2025-10-07T20:39:28.369Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 17872, 'classification': 'U', 'COSPAR_ID': '76092F', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 4.1195, 'RAAN': 273.9412, 'eccentricity': 0.0015915, 'perigee': 196.2396, 'mean_anomaly': 252.6766, 'mean_motion': 1.00271344, 'rev_num': 0, 'line1': '1 17872U 76092F   25280.69237656 +.00000000 +00000+0 +00000+0 2 99999', 'line2': '2 17872   4.1195 273.9412 0015915 196.2396 252.6766  1.00271344000008', 'epoch': datetime.datetime(2025, 10, 7, 16, 37, 1, 334784)}"
c9896647-cebe-4915-a97f-63a5e4a4c25f,U//PR-EXO-ELSETS,62876,2025-10-07T20:57:05.008191Z,1.002685627430834,62876,False,0.0001476281885319366,0.06150713576101006,323.5313375002951,244.8343346671979,213.1881919003166,0.0,0.0,0.0,42165.63735318035,1436.143054817381,42171.86218984109,42159.4125165196,62876,1 62876U 25023A   25280.87297463 +.00000000 +00000+0 +00000+0 2 99993,2 62876   0.0615 323.5313 0001476 244.8343 213.1882  1.00268562000004,2025-10-07T21:57:29.840Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 62876, 'classification': 'U', 'COSPAR_ID': '25023A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0615, 'RAAN': 323.5313, 'eccentricity': 0.0001476, 'perigee': 244.8343, 'mean_anomaly': 213.1882, 'mean_motion': 1.00268562, 'rev_num': 0, 'line1': '1 62876U 25023A   25280.87297463 +.00000000 +00000+0 +00000+0 2 99993', 'line2': '2 62876   0.0615 323.5313 0001476 244.8343 213.1882  1.00268562000004', 'epoch': datetime.datetime(2025, 10, 7, 20, 57, 5, 8032)}"
bd76f1d5-f589-4c56-8e1e-69050a2febe5,U//PR-EXO-ELSETS,47202,2025-10-07T20:57:05.008191Z,1.002645217398787,47202,False,0.0002512510493833018,0.06527211015596213,94.3275804194562,117.8970331542225,209.6146037393905,0.0,0.0,0.0,42166.77029185213,1436.200936295158,42177.36473713706,42156.1758465672,47202,1 47202U 20089A   25280.87297463 +.00000000 +00000+0 +00000+0 2 99996,2 47202   0.0653  94.3276 0002512 117.8970 209.6146  1.00264521000004,2025-10-07T21:54:32.245Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 47202, 'classification': 'U', 'COSPAR_ID': '20089A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0653, 'RAAN': 94.3276, 'eccentricity': 0.0002512, 'perigee': 117.897, 'mean_anomaly': 209.6146, 'mean_motion': 1.00264521, 'rev_num': 0, 'line1': '1 47202U 20089A   25280.87297463 +.00000000 +00000+0 +00000+0 2 99996', 'line2': '2 47202   0.0653  94.3276 0002512 117.8970 209.6146  1.00264521000004', 'epoch': datetime.datetime(2025, 10, 7, 20, 57, 5, 8032)}"
7d9d157f-b61a-41e4-9ac7-9d8c00e25bce,U//PR-EXO-ELSETS,25900,2025-10-07T16:37:36.162080Z,1.001062811135047,25900,False,0.009975269011112597,14.48259574855621,1.095283289817761,57.50166266759201,303.445161807986,0.0,0.0,0.0,42211.19467364925,1438.471176815835,42632.26269579935,41790.12665149916,25900,1 25900U 99047E   25280.69277965 +.00000000 +00000+0 +00000+0 2 99992,2 25900  14.4826   1.0953 0099752  57.5017 303.4452  1.00106281000008,2025-10-07T17:54:28.661Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 25900, 'classification': 'U', 'COSPAR_ID': '99047E', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 14.4826, 'RAAN': 1.0953, 'eccentricity': 0.0099752, 'perigee': 57.5017, 'mean_anomaly': 303.4452, 'mean_motion': 1.00106281, 'rev_num': 0, 'line1': '1 25900U 99047E   25280.69277965 +.00000000 +00000+0 +00000+0 2 99992', 'line2': '2 25900  14.4826   1.0953 0099752  57.5017 303.4452  1.00106281000008', 'epoch': datetime.datetime(2025, 10, 7, 16, 37, 36, 161760)}"
539e6ad7-857c-4a14-a033-7430d8f53455,U//PR-EXO-ELSETS,63157,2025-10-07T20:39:47.506355Z,1.002681015934892,63157,False,0.0002801381006554014,0.02595502013377697,55.30649508609601,239.9555852564472,125.8084867520161,0.0,0.0,0.0,42165.7666375778,1436.14965987698,42177.57887535633,42153.95439979927,63157,1 63157U 25045A   25280.86096651 +.00000000 +00000+0 +00000+0 2 99995,2 63157   0.0260  55.3065 0002801 239.9556 125.8085  1.00268101000004,2025-10-07T21:48:31.841Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 63157, 'classification': 'U', 'COSPAR_ID': '25045A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.026, 'RAAN': 55.3065, 'eccentricity': 0.0002801, 'perigee': 239.9556, 'mean_anomaly': 125.8085, 'mean_motion': 1.00268101, 'rev_num': 0, 'line1': '1 63157U 25045A   25280.86096651 +.00000000 +00000+0 +00000+0 2 99995', 'line2': '2 63157   0.0260  55.3065 0002801 239.9556 125.8085  1.00268101000004', 'epoch': datetime.datetime(2025, 10, 7, 20, 39, 47, 506464)}"
7306f34a-aebd-4584-8365-54c0038ad2f3,U//PR-EXO-ELSETS,39460,2025-10-07T20:40:01.795234Z,1.002673647162582,39460,False,0.0001845658542578994,0.006577729110411507,236.5782570470567,283.3556989510203,261.8362411480003,0.0,0.0,0.0,42165.97322493813,1436.160214317976,42173.75562380701,42158.19082606926,39460,1 39460U 13071A   25280.86113189 +.00000000 +00000+0 +00000+0 2 99997,2 39460   0.0066 236.5783 0001845 283.3557 261.8362  1.00267364000008,2025-10-07T21:54:32.239Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 39460, 'classification': 'U', 'COSPAR_ID': '13071A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0066, 'RAAN': 236.5783, 'eccentricity': 0.0001845, 'perigee': 283.3557, 'mean_anomaly': 261.8362, 'mean_motion': 1.00267364, 'rev_num': 0, 'line1': '1 39460U 13071A   25280.86113189 +.00000000 +00000+0 +00000+0 2 99997', 'line2': '2 39460   0.0066 236.5783 0001845 283.3557 261.8362  1.00267364000008', 'epoch': datetime.datetime(2025, 10, 7, 20, 40, 1, 795296)}"
59e0961a-a9e1-4502-88d2-e0bb4de3f4e8,U//PR-EXO-ELSETS,54049,2025-10-07T20:22:20.258445Z,1.355765344227472,54049,False,0.8029496593731779,26.71142441776065,75.38392424075855,191.7502537988597,173.3205619759565,0.0,0.0,0.0,34483.56650205483,1062.130704351737,62172.13447885207,6794.998525257577,54049,1 54049U 22134B   25280.84884558 +.00000000 +00000+0 +00000+0 2 99990,2 54049  26.7114  75.3839 8029496 191.7503 173.3206  1.35576534000005,2025-10-07T21:48:31.830Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 54049, 'classification': 'U', 'COSPAR_ID': '22134B', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 26.7114, 'RAAN': 75.3839, 'eccentricity': 0.8029496, 'perigee': 191.7503, 'mean_anomaly': 173.3206, 'mean_motion': 1.35576534, 'rev_num': 0, 'line1': '1 54049U 22134B   25280.84884558 +.00000000 +00000+0 +00000+0 2 99990', 'line2': '2 54049  26.7114  75.3839 8029496 191.7503 173.3206  1.35576534000005', 'epoch': datetime.datetime(2025, 10, 7, 20, 22, 20, 258112)}"
1263f712-dfd5-4e64-9b4f-040f71e1f1c9,U//PR-EXO-ELSETS,23839,2025-10-07T17:38:14.095959Z,1.000001323153076,23839,False,0.0009150917053351957,10.07251324690897,48.8880148194701,161.1944444368378,232.6631349564648,0.0,0.0,0.0,42241.06046922599,1439.998094662092,42279.71491328593,42202.40602516603,23839,1 23839U 96020A   25280.73488537 +.00000000 +00000+0 +00000+0 2 99993,2 23839  10.0725  48.8880 0009150 161.1944 232.6631  1.00000132000009,2025-10-07T18:24:28.055Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 23839, 'classification': 'U', 'COSPAR_ID': '96020A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 10.0725, 'RAAN': 48.888, 'eccentricity': 0.000915, 'perigee': 161.1944, 'mean_anomaly': 232.6631, 'mean_motion': 1.00000132, 'rev_num': 0, 'line1': '1 23839U 96020A   25280.73488537 +.00000000 +00000+0 +00000+0 2 99993', 'line2': '2 23839  10.0725  48.8880 0009150 161.1944 232.6631  1.00000132000009', 'epoch': datetime.datetime(2025, 10, 7, 17, 38, 14, 95968)}"
035921da-9892-457e-b5b9-43edad357d05,U//PR-EXO-ELSETS,25462,2025-10-07T18:17:14.930496Z,0.9865903421049718,25462,False,0.002378549396976249,6.457402106535664,71.91685223145562,67.96731321525627,328.4258066045307,0.0,0.0,0.0,42622.9942959386,1459.572366102471,42724.37519331853,42521.61339855867,25462,1 25462U 98050A   25280.76197836 +.00000000 +00000+0 +00000+0 2 99994,2 25462   6.4574  71.9169 0023785  67.9673 328.4258  0.98659034000009,2025-10-07T19:00:30.558Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 25462, 'classification': 'U', 'COSPAR_ID': '98050A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 6.4574, 'RAAN': 71.9169, 'eccentricity': 0.0023785, 'perigee': 67.9673, 'mean_anomaly': 328.4258, 'mean_motion': 0.98659034, 'rev_num': 0, 'line1': '1 25462U 98050A   25280.76197836 +.00000000 +00000+0 +00000+0 2 99994', 'line2': '2 25462   6.4574  71.9169 0023785  67.9673 328.4258  0.98659034000009', 'epoch': datetime.datetime(2025, 10, 7, 18, 17, 14, 930304)}"
cbd6010a-7d9b-4d96-9bdc-e99fdc3ec6db,U//PR-EXO-ELSETS,43683,2025-10-07T20:54:43.209886Z,1.002692132274632,43683,False,0.000323422054505816,2.937554510838994,104.5155213482418,15.49249487830264,350.5328434669569,0.0,0.0,0.0,42165.45499000532,1436.133738013206,42179.09222808736,42151.81775192328,43683,1 43683U 18085A   25280.87133345 +.00000000 +00000+0 +00000+0 2 99996,2 43683   2.9376 104.5155 0003234  15.4925 350.5328  1.00269213000002,2025-10-07T21:57:29.835Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 43683, 'classification': 'U', 'COSPAR_ID': '18085A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 2.9376, 'RAAN': 104.5155, 'eccentricity': 0.0003234, 'perigee': 15.4925, 'mean_anomaly': 350.5328, 'mean_motion': 1.00269213, 'rev_num': 0, 'line1': '1 43683U 18085A   25280.87133345 +.00000000 +00000+0 +00000+0 2 99996', 'line2': '2 43683   2.9376 104.5155 0003234  15.4925 350.5328  1.00269213000002', 'epoch': datetime.datetime(2025, 10, 7, 20, 54, 43, 210080)}"
3ef98f4a-10d0-43eb-8a9d-63519e1ff2e2,U//PR-EXO-ELSETS,37234,2025-10-07T18:53:13.276021Z,0.9841499018049867,37234,False,0.002075878230117373,6.609808698168093,85.74970846428322,254.1016571557676,107.6424170638229,0.0,0.0,0.0,42693.42796332233,1463.191732640483,42782.05432100047,42604.80160564418,37234,1 37234U 10064A   25280.78695921 +.00000000 +00000+0 +00000+0 2 99993,2 37234   6.6098  85.7497 0020758 254.1017 107.6424  0.98414990000000,2025-10-07T23:00:27.599Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 37234, 'classification': 'U', 'COSPAR_ID': '10064A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 6.6098, 'RAAN': 85.7497, 'eccentricity': 0.0020758, 'perigee': 254.1017, 'mean_anomaly': 107.6424, 'mean_motion': 0.9841499, 'rev_num': 0, 'line1': '1 37234U 10064A   25280.78695921 +.00000000 +00000+0 +00000+0 2 99993', 'line2': '2 37234   6.6098  85.7497 0020758 254.1017 107.6424  0.98414990000000', 'epoch': datetime.datetime(2025, 10, 7, 18, 53, 13, 275744)}"
c37b37ce-d1f3-467f-9a8a-5622c3e9cfa9,U//PR-EXO-ELSETS,41729,2025-10-07T18:54:02.242965Z,1.002658684141586,41729,False,8.220246942406724e-05,0.0009727191191622791,135.6884063574076,321.7527714924124,346.7173046245007,0.0,0.0,0.0,42166.39272879218,1436.181646631664,42169.85891040118,42162.92654718317,41729,1 41729U 16050A   25280.78752596 +.00000000 +00000+0 +00000+0 2 99990,2 41729   0.0010 135.6884 0000822 321.7528 346.7173  1.00265868000008,2025-10-07T20:27:27.936Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 41729, 'classification': 'U', 'COSPAR_ID': '16050A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.001, 'RAAN': 135.6884, 'eccentricity': 8.22e-05, 'perigee': 321.7528, 'mean_anomaly': 346.7173, 'mean_motion': 1.00265868, 'rev_num': 0, 'line1': '1 41729U 16050A   25280.78752596 +.00000000 +00000+0 +00000+0 2 99990', 'line2': '2 41729   0.0010 135.6884 0000822 321.7528 346.7173  1.00265868000008', 'epoch': datetime.datetime(2025, 10, 7, 18, 54, 2, 242944)}"
731f45f3-1e3f-4c18-bb26-1a4caa6d48c9,U//PR-EXO-ELSETS,61733,2025-10-07T18:53:41.890149Z,1.002657969101611,61733,False,0.0001560807016344191,0.003887257008377464,224.6914347896627,329.650787768993,249.8277097348563,0.0,0.0,0.0,42166.41277594267,1436.182670836647,42172.99413923414,42159.8314126512,61733,1 61733U 24198A   25280.78729040 +.00000000 +00000+0 +00000+0 2 99997,2 61733   0.0039 224.6914 0001560 329.6508 249.8277  1.00265796000002,2025-10-07T19:39:28.744Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 61733, 'classification': 'U', 'COSPAR_ID': '24198A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.0039, 'RAAN': 224.6914, 'eccentricity': 0.000156, 'perigee': 329.6508, 'mean_anomaly': 249.8277, 'mean_motion': 1.00265796, 'rev_num': 0, 'line1': '1 61733U 24198A   25280.78729040 +.00000000 +00000+0 +00000+0 2 99997', 'line2': '2 61733   0.0039 224.6914 0001560 329.6508 249.8277  1.00265796000002', 'epoch': datetime.datetime(2025, 10, 7, 18, 53, 41, 890560)}"
64d24188-d78e-46aa-b246-cbb8d79413a0,U//PR-EXO-ELSETS,41794,2025-10-07T20:55:47.425832Z,1.00267280357741,41794,False,0.0001708327455137861,0.01501312761206016,247.0728501251753,313.6002424393378,274.8609470358756,0.0,0.0,0.0,42165.99687544815,1436.161422611904,42173.20020846171,42158.79354243459,41794,1 41794U 16060B   25280.87207669 +.00000000 +00000+0 +00000+0 2 99999,2 41794   0.0150 247.0729 0001708 313.6002 274.8609  1.00267280000007,2025-10-07T22:00:28.128Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 41794, 'classification': 'U', 'COSPAR_ID': '16060B', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.015, 'RAAN': 247.0729, 'eccentricity': 0.0001708, 'perigee': 313.6002, 'mean_anomaly': 274.8609, 'mean_motion': 1.0026728, 'rev_num': 0, 'line1': '1 41794U 16060B   25280.87207669 +.00000000 +00000+0 +00000+0 2 99999', 'line2': '2 41794   0.0150 247.0729 0001708 313.6002 274.8609  1.00267280000007', 'epoch': datetime.datetime(2025, 10, 7, 20, 55, 47, 426016)}"
b18d12c0-68b6-4437-a407-87040d351e7d,U//PR-EXO-ELSETS,50001,2025-10-07T18:47:43.214363Z,1.002680082044723,50001,False,4.052514928115593e-05,0.002994824743770185,251.6314226123271,268.3782168745876,283.6196165053028,0.0,0.0,0.0,42165.7928195339,1436.150997498095,42167.50159458248,42164.08404448534,50001,1 50001U 21123A   25280.78313906 +.00000000 +00000+0 +00000+0 2 99998,2 50001   0.0030 251.6314 0000405 268.3782 283.6196  1.00268008000008,2025-10-07T20:06:29.195Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 50001, 'classification': 'U', 'COSPAR_ID': '21123A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.003, 'RAAN': 251.6314, 'eccentricity': 4.05e-05, 'perigee': 268.3782, 'mean_anomaly': 283.6196, 'mean_motion': 1.00268008, 'rev_num': 0, 'line1': '1 50001U 21123A   25280.78313906 +.00000000 +00000+0 +00000+0 2 99998', 'line2': '2 50001   0.0030 251.6314 0000405 268.3782 283.6196  1.00268008000008', 'epoch': datetime.datetime(2025, 10, 7, 18, 47, 43, 214784)}"
cead35c6-bf7b-410d-b304-49535bff2531,U//PR-EXO-ELSETS,33274,2025-10-07T20:14:30.202817Z,1.002681143305173,33274,False,0.0001609534746875874,1.703955899485974,84.47398355024377,140.6959703281784,239.1504208687125,0.0,0.0,0.0,42165.76306670804,1436.149477443325,42172.54979278649,42158.9763406296,33274,1 33274U 08038A   25280.84340513 +.00000000 +00000+0 +00000+0 2 99992,2 33274   1.7040  84.4740 0001609 140.6960 239.1504  1.00268114000009,2025-10-07T21:51:31.430Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 33274, 'classification': 'U', 'COSPAR_ID': '08038A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 1.704, 'RAAN': 84.474, 'eccentricity': 0.0001609, 'perigee': 140.696, 'mean_anomaly': 239.1504, 'mean_motion': 1.00268114, 'rev_num': 0, 'line1': '1 33274U 08038A   25280.84340513 +.00000000 +00000+0 +00000+0 2 99992', 'line2': '2 33274   1.7040  84.4740 0001609 140.6960 239.1504  1.00268114000009', 'epoch': datetime.datetime(2025, 10, 7, 20, 14, 30, 203232)}"
6e760bc1-3a92-49e1-b0f1-50286bc6ceeb,U//PR-EXO-ELSETS,44231,2025-10-07T20:14:59.771918Z,1.002682521637116,44231,False,0.0006878069649628703,1.489389129672827,74.4276350695708,256.6984488356852,133.9313231107959,0.0,0.0,0.0,42165.72442474499,1436.147503248447,42194.72630368704,42136.72254580295,44231,1 44231U 19027A   25280.84374736 +.00000000 +00000+0 +00000+0 2 99991,2 44231   1.4894  74.4276 0006878 256.6984 133.9313  1.00268252000000,2025-10-07T21:51:31.441Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 44231, 'classification': 'U', 'COSPAR_ID': '19027A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 1.4894, 'RAAN': 74.4276, 'eccentricity': 0.0006878, 'perigee': 256.6984, 'mean_anomaly': 133.9313, 'mean_motion': 1.00268252, 'rev_num': 0, 'line1': '1 44231U 19027A   25280.84374736 +.00000000 +00000+0 +00000+0 2 99991', 'line2': '2 44231   1.4894  74.4276 0006878 256.6984 133.9313  1.00268252000000', 'epoch': datetime.datetime(2025, 10, 7, 20, 14, 59, 771904)}"
4c2db6c5-c421-49e2-be44-8a3231477224,U//PR-EXO-ELSETS,57624,2025-10-07T19:50:00.331248Z,1.002703419493001,57624,False,0.0004355145518964917,15.28787995384095,200.2230745560829,62.53288055465471,141.1585942371993,0.0,0.0,0.0,42165.13855772716,1436.117571762256,42183.50208915179,42146.77502630254,57624,1 57624U 23120A   25280.82639272 +.00000000 +00000+0 +00000+0 2 99997,2 57624  15.2879 200.2231 0004355  62.5329 141.1586  1.00270341000006,2025-10-07T21:48:31.835Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 57624, 'classification': 'U', 'COSPAR_ID': '23120A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 15.2879, 'RAAN': 200.2231, 'eccentricity': 0.0004355, 'perigee': 62.5329, 'mean_anomaly': 141.1586, 'mean_motion': 1.00270341, 'rev_num': 0, 'line1': '1 57624U 23120A   25280.82639272 +.00000000 +00000+0 +00000+0 2 99997', 'line2': '2 57624  15.2879 200.2231 0004355  62.5329 141.1586  1.00270341000006', 'epoch': datetime.datetime(2025, 10, 7, 19, 50, 0, 331008)}"
28f3aac5-2c88-47dd-b2ed-17e080a800a0,U//PR-EXO-ELSETS,40345,2025-10-07T20:55:24.626197Z,1.002683958142195,40345,False,8.13592794455561e-05,0.007997581258549026,213.7166377091548,97.31485358974457,109.5631263917766,0.0,0.0,0.0,42165.68415197424,1436.145445737537,42169.11472165418,42162.25358229431,40345,1 40345U 14082A   25280.87181280 +.00000000 +00000+0 +00000+0 2 99992,2 40345   0.0080 213.7166 0000813  97.3149 109.5631  1.00268395000006,2025-10-07T21:30:29.164Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 40345, 'classification': 'U', 'COSPAR_ID': '14082A', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 0.008, 'RAAN': 213.7166, 'eccentricity': 8.13e-05, 'perigee': 97.3149, 'mean_anomaly': 109.5631, 'mean_motion': 1.00268395, 'rev_num': 0, 'line1': '1 40345U 14082A   25280.87181280 +.00000000 +00000+0 +00000+0 2 99992', 'line2': '2 40345   0.0080 213.7166 0000813  97.3149 109.5631  1.00268395000006', 'epoch': datetime.datetime(2025, 10, 7, 20, 55, 24, 625920)}"
d902829e-daf1-48c6-8fc4-917575ab79d0,U//PR-EXO-ELSETS,24769,2025-10-07T17:43:00.701002Z,0.991194828450341,24769,False,0.0004701516866949256,10.6660842394352,42.96569861430071,213.8298296527119,172.5047042219806,0.0,0.0,0.0,42490.89160361962,1452.792083521392,42510.86876797623,42470.914439263,24769,1 24769U 97016B   25280.73820256 +.00000000 +00000+0 +00000+0 2 99990,2 24769  10.6661  42.9657 0004701 213.8298 172.5047  0.99119482000007,2025-10-07T19:45:29.874Z,system.exo,EXO,REAL,2,OPS1,"{'NORAD_ID': 24769, 'classification': 'U', 'COSPAR_ID': '97016B', 'BC': 0.0, 'n_ddot': 0.0, 'B_star': 0.0, 'ephemeris_type': 2, 'elset_num': 9999, 'inclination': 10.6661, 'RAAN': 42.9657, 'eccentricity': 0.0004701, 'perigee': 213.8298, 'mean_anomaly': 172.5047, 'mean_motion': 0.99119482, 'rev_num': 0, 'line1': '1 24769U 97016B   25280.73820256 +.00000000 +00000+0 +00000+0 2 99990', 'line2': '2 24769  10.6661  42.9657 0004701 213.8298 172.5047  0.99119482000007', 'epoch': datetime.datetime(2025, 10, 7, 17, 43, 0, 701184)}"
