idStateVector,classificationMarking,epoch,idOnOrbit,satNo,origObjectId,uct,xpos,ypos,zpos,xvel,yvel,zvel,cov,posUnc,velUnc,solarRadPressCoeff,source,dataMode,createdAt,createdBy,origNetwork,referenceFrame,covReferenceFrame,eqCov,dragCoeff,revNo,geopotentialModel,dragModel,lunarSolar,solarRadPress,solidEarthTides,inTrackThrust,bDot,edr,thrustAccel,cmOffset,solarFluxF10,solarFluxF10Avg,solarFluxAPAvg,taiUtc,ut1Utc,ut1Rate,polarMotionX,polarMotionY,iau1980Terms,leapSecondTime,integratorMode,partials,stepMode,fixedStep,stepSizeSelection,stepSize,errorControl,sigmaPosUVW,sigmaVelUVW,rms,algorithm,mass,crossSection
1f6356d3-626d-4128-a2c2-fa755180585f,U//PR-EXO-SV,2025-10-07 20:31:56.519250,38953,38953,38953,False,27908.66873521811,31544.47389884501,-1350.97704314594,-2.295473491448813,2.040020394218538,0.184211970157926,"[0.0015898467312, -3.2573847952e-05, 0.00068222190211, 1.8897361079e-05, 4.4365807011e-05, 0.0005393507757300001, 1.1180308981e-07, 3.0128233049e-08, 2.5666375856e-09, 1.0609014422e-11, 1.2648089683e-08, -2.0625824778e-08, -2.0562600444e-09, 1.2939436659e-12, 2.3057131358e-12, -3.8047763848e-09, -1.1983875643e-09, 1.9286265564e-08, -1.0743151121e-13, -5.8260720059e-14, 4.262794440399999e-12]",0.05302281970095517,4.144577420944143e-06,0.0,EXO,REAL,2025-10-07T21:06:27.929Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.0,13.99773333
917cfbed-524f-42ee-8b47-6344c14b3aea,U//PR-EXO-SV,2025-10-07 20:31:49.339727,44904,44904,44904,False,6169.38383217412,41005.2533832011,268.52700536812,-3.050486669607977,0.478904520203949,0.259870988284105,"[0.0007421493875700001, -9.2320151785e-05, 3.2586151136e-05, -3.5067613399e-05, 3.2382149067e-06, 0.00032691998489, 2.2844031905e-09, 1.4663298968e-09, -2.8399550661e-11, 1.5981589791e-13, 5.5497855494e-09, 4.1533158471e-10, -3.8371886675e-10, 1.5008743424e-13, 3.7008232426e-13, -1.0556046558e-10, -8.6806218532e-11, 2.6902342471e-10, 4.728697705e-15, -9.7977046034e-15, 1.6256572505e-13]",0.0331911964773191,8.321441865566327e-07,0.0113,EXO,REAL,2025-10-07T22:36:27.320Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.0,26.00846018
f4f87165-24bd-4423-9f7b-f96b1f672382,U//DS-USNO-SV,2025-10-07 20:31:48.766000,26724,26724,,False,19624.77690665,37726.0923709,404.83510414,-2.685328036719,1.389140550829,0.476365019912,,0.0,0.0012,0.0367291,USNO,REAL,2025-10-09T13:11:23.825Z,system.usno-snrf,OPS1,TEME,TEME,"[5.5315e-13, 1.20827e-12, 3.80737e-12, -3.61017e-14, -7.9414e-14, 2.72998e-15, -3.16954e-14, -9.25612e-14, 2.1816e-15, 4.22565e-15, 2.35724e-11, 2.8057e-10, 9.00113e-12, 9.02212e-12, 1.50989e-06, 6.61429e-14, 2.41714e-13, -1.26088e-15, -1.70797e-15, 3.49761e-10, 9.3916e-14]",0.0,99999.0,"EGM-96  8Z, 8T",NONE,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.09068,-0.419,0.2217,0.3381,4.0,2049-12-31T23:59:59.999Z,ASW,FAST NUM,AUTO,False,AUTO,0.0,1e-14,"[0.0, 0.0, 0.0]","[0.0, 0.0012, 0.0]",1.0,ARGOS,4682.0,61.33426667
abf16a69-165b-42a1-a83c-eae94fc6ceaf,U//PR-EXO-SV,2025-10-07 20:31:28.450684,28134,28134,28134,False,40033.30618786303,-12953.57778787492,-5709.89729282902,0.949882245089288,2.911153207978605,0.035413243108215,"[0.00013746409741, 0.0003341429855, 0.00096475295957, 6.8160369956e-05, -1.7523071136e-05, 0.00052109267154, -5.9097198531e-09, -1.2486145569e-08, -3.7561212783e-11, 8.7707773478e-13, 4.937785275800001e-10, 2.2596886867e-09, 4.8020688418e-11, -1.4854801872e-13, 6.532227484299999e-14, 8.520664201299999e-10, 1.8875347761e-09, -4.7407167767e-11, -1.0897329028e-13, 1.5653525516e-14, 1.4357019265e-13]",0.04029031804937758,1.042098940731157e-06,0.0202,EXO,REAL,2025-10-07T21:51:29.817Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.0,18.13972231
4a113e8a-01dc-44f8-848e-b0f6c83b0eb0,U//PR-EXO-SV,2025-10-07 20:30:56.916918,38690,38690,38690,False,37279.17047610107,-17942.73899927683,-684.4352062618301,1.35445466740215,2.834060442372797,0.076778509808722,"[0.0018522410495, 0.00096027595748, 0.0027254036428, 8.9916125675e-05, 4.0345929983e-05, 0.0007332880096599999, -1.6987573356e-07, -3.5377008627e-08, -7.4258797584e-09, 2.071912755e-11, -2.1804268824e-08, 4.2284211258e-08, -3.4734970677e-10, 1.4301202861e-12, 2.4195862175e-12, -6.4310668675e-10, 2.8873325402e-09, -1.2550861666e-08, 1.187334657e-13, -8.076639980900001e-14, 5.7733118738e-12]",0.07287614631661035,5.376990388804875e-06,0.0106,EXO,REAL,2025-10-07T21:36:28.273Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
37adc727-409b-4dc8-9923-6645fe26ad72,U//PR-EXO-SV,2025-10-07 20:30:00.273170,2717,2717,2717,False,31822.83715013912,-27455.19461737499,-2445.42166686236,2.010627247434778,2.331129883811537,-0.06853039029508799,"[0.00037596220874, 0.0003972559207, 0.00049031877421, 1.0932465452e-05, -2.3665514652e-05, 0.00043119865921, -9.089102758e-09, -5.9725223839e-09, 3.6249505008e-10, 8.6809321556e-13, 5.4585130686e-09, 6.8730045286e-09, -1.8456972911e-10, -4.5780611844e-13, 4.2678434379e-13, 5.689075880300001e-10, 4.4334956545e-10, -1.1971346118e-10, -3.352588250099999e-14, 2.72219066e-14, 4.3450626605e-13]",0.0360205447232548,1.315060388499327e-06,0.018,EXO,REAL,2025-10-07T20:42:28.722Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,2.199114858
459f2e50-5c3f-4582-96bf-a5cb97740223,U//PR-EXO-SV,2025-10-07 20:30:00.273170,12930,12930,12930,False,31028.18656230724,-26797.86438704921,-2622.43338289068,1.818631067513199,2.565193513995519,0.247496527986408,"[0.00070325643086, 0.00080198103439, 0.0009410476946700001, 7.7399406202e-05, 5.4321911229e-05, 0.0003790167494, -3.012877899e-09, -2.7829015183e-09, -2.6408120457e-10, 3.203393295e-13, 1.8264845671e-09, 3.0021169978e-09, 2.8283279922e-10, -1.8360362903e-13, 1.8449712981e-13, 1.6940652039e-10, 2.6819845239e-10, 1.1335754943e-10, -1.808503142e-14, -1.3004254509e-15, 1.9737724007e-13]",0.04498133918560007,8.379819206760966e-07,0.0328,EXO,REAL,2025-10-07T22:15:26.633Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.68,13.8242
511410ee-32b3-43e3-bc7f-0ef906f1d461,U//PR-EXO-SV,2025-10-07 20:29:58.070969,34264,34264,34264,False,5716.05363981969,-41357.56378289103,-6964.77991479587,3.007990072688906,0.478145047125446,-0.363189079199897,"[0.00035333714913, 4.0349517428e-05, 2.2287823707e-05, 2.3704881119e-05, -7.3299109287e-05, 0.00046184781453, -5.8948257915e-10, 3.0172390437e-10, 1.4955982031e-10, 3.4731756029e-14, 1.9471874694e-09, 3.5218839363e-11, -3.027251278e-10, -3.6973222055e-14, 1.1507228209e-13, 3.9889650276e-10, -6.300907433699999e-11, 1.1761160032e-10, -5.6164557136e-15, 1.7535976201e-14, 3.5711335906e-14]",0.02893912209046777,4.307149568159898e-07,0.006599999999999999,EXO,REAL,2025-10-07T21:39:36.539Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,18.27809693
ad2a12eb-89d8-4f34-ac02-fdd46f24b40c,U//PR-EXO-SV,2025-10-07 20:29:48.233766,38352,38352,38352,False,19732.53100569822,37277.88012306761,-309.59653256007,-2.716065753861215,1.438081545156371,0.04421955974007399,"[0.00047333978634, -0.00015930416964, 0.00010883226904, 2.4263641559e-06, 4.4019511291e-06, 0.00018858033081, 9.9662377095e-09, 1.7101432569e-09, 3.7618965371e-10, 7.073175250499999e-13, 6.3422365485e-09, -1.7896967589e-10, 1.4209556912e-10, 3.7725269682e-13, 2.8028788506e-13, -1.3616803049e-10, 5.3618109601e-11, -5.4728774551e-12, -2.6980619764e-15, -5.7706187826e-15, 1.0059097464e-13]",0.0277624275990051,1.043166518227076e-06,0.0232,EXO,REAL,2025-10-07T20:48:27.698Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,34.06333333
bf15e3e1-7f86-48d2-9277-7b85f97bf359,U//DS-USNO-SV,2025-10-07 20:29:47.903000,21016,21016,,False,23817.26361236,33554.92428197,9213.0475615,-2.52637963494,1.743981157973,0.175142474581,,0.0,0.0006,0.00772364,USNO,REAL,2025-10-09T13:11:23.803Z,system.usno-snrf,OPS1,TEME,TEME,"[7.40707e-15, 5.54097e-14, 3.54781e-12, -5.31672e-16, 7.55285e-14, 3.88544e-15, 1.3386e-15, 1.26767e-13, 4.12838e-15, 5.99429e-15, 1.03623e-11, 2.4692e-10, -4.48998e-12, 7.39976e-12, 3.10631e-07, 3.52373e-15, 8.20567e-14, -3.00227e-16, 3.54466e-15, 8.54136e-11, 2.56967e-14]",0.0,99999.0,"EGM-96  8Z, 8T",NONE,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.09068,-0.419,0.2217,0.3381,4.0,2049-12-31T23:59:59.999Z,ASW,FAST NUM,AUTO,False,AUTO,0.0,1e-14,"[0.0, 0.0, 0.0]","[0.0, 0.0006, 0.0]",1.0,ARGOS,1947.47,16.97517964
f1479d11-14a2-4758-a9a6-701f980499a2,U//PR-EXO-SV,2025-10-07 20:29:41.906904,39617,39617,39617,False,41154.14865638163,-9221.72790578836,-79.15101274263,0.6728267032006849,2.999410715590261,-0.000413087949115,"[4.5491924735e-05, 4.2734639556e-05, 0.00043510392895, 2.8319630878e-06, -4.255327099e-06, 0.00020152570196, -2.6154972991e-09, -4.699714225600001e-09, -1.1060147771e-10, 6.1083694384e-13, -2.026238748e-09, 4.9152521915e-09, -2.2047200384e-10, -1.635705282e-14, 2.2780779292e-13, -1.1649701881e-10, 3.4143251452e-10, 1.5437659045e-10, 1.0170546891e-14, 1.1757500629e-14, 3.015270729e-13]",0.02611745691381533,1.067788279416852e-06,0.0343,EXO,REAL,2025-10-07T21:33:27.099Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724.0,46.39493333
12364cc9-a0d3-47a3-8b61-096970721985,U//PR-EXO-SV,2025-10-07 20:29:41.906904,55263,55263,55263,False,41188.22214309783,-9022.08336438926,-90.98901698637,0.658082669053832,3.003440205002826,-0.002701700423207,"[0.031231638084, -0.012217797272, 0.0066193068067, 0.0025329479125, -0.0010461777511, 0.0018998083218, 3.9800251874e-06, -1.5896228083e-06, 3.2772123701e-07, 5.464705059199999e-10, -1.1296425757e-06, 6.4826983636e-07, -1.0410474164e-07, -1.817267223e-10, 1.1376937214e-10, 1.8471100995e-07, -8.041980723800001e-08, 1.9580430366e-07, 2.8783132356e-11, -1.3491290783e-11, 3.217035389e-11]",0.1993759093082713,2.631368906006909e-05,0.0268,EXO,REAL,2025-10-07T21:12:26.187Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6670dd14-cbf0-475b-be6e-0f14a611451e,U//PR-EXO-SV,2025-10-07 20:29:28.722023,49062,49062,49062,False,19908.53421206548,37177.38018315096,-41.12101398412,-2.709957714188292,1.451363860726374,0.005443748228852,"[0.00044847568236, -0.0001525322849, 0.00010295096739, 6.4244281326e-06, 1.9367463529e-06, 0.00021079710601, 9.7289706314e-09, 1.4257603488e-09, 4.986792299199999e-10, 6.8209636951e-13, 6.3131059342e-09, -2.70159872e-10, 2.307422688e-10, 3.7298757664e-13, 2.7781819707e-13, -4.443854255e-12, 7.860303898599999e-11, 7.4958847178e-12, 5.3698510808e-15, -7.7018189235e-16, 8.8467605165e-14]",0.02760840009417424,1.023905352923306e-06,0.0198,EXO,REAL,2025-10-07T21:42:27.813Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,34.06333333
9c6c8e38-4394-4ba4-ba75-5e5013ff9eb5,U//PR-EXO-SV,2025-10-07 20:28:46.862182,16667,16667,16667,False,37132.6180169766,-20010.84266139814,1631.74899188688,1.412044969420525,2.671421704161125,0.551489958888229,"[0.00033322615728, 0.0005858906707800001, 0.0011517029273, 6.758781063399999e-05, 0.00016591997977, 0.0005060347725199999, -2.5424792269e-09, -2.5595257441e-09, -8.7102431733e-10, 8.1137918597e-13, -7.3817103608e-11, 3.3466947108e-09, 1.9280532949e-10, -3.4244639853e-13, 3.3658872022e-13, -4.6420862816e-10, 7.7649179141e-11, 1.1366437563e-09, 1.5816395627e-14, -9.0178619109e-14, 5.5936300476e-13]",0.04462021803061925,1.306648732808477e-06,0.002,EXO,REAL,2025-10-07T21:03:27.560Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.09,4.71238898
d1aeca29-b329-4c2f-b053-ff2ece6e914d,U//PR-EXO-SV,2025-10-07 20:28:31.562003,39216,39216,39216,False,-2252.48352383064,42111.32988684141,109.23673633593,-3.068808653948703,-0.164707556188685,0.07450981475192,"[0.00078068638681, 0.00013597768812, 0.00010437437533, -2.7952778773e-06, 4.0524735326e-06, 0.00035576241261, 6.165016594199999e-09, 6.568700338699999e-09, 3.6684796155e-10, 4.2398822228e-13, 1.2322702289e-08, 9.5978067913e-09, 4.1461328039e-10, 5.9087197892e-13, 1.080686909e-12, -7.8665972285e-11, -2.4087906556e-11, 5.7057442585e-10, 2.3923070295e-15, -3.599923148400001e-15, 1.4561560188e-13]",0.03522532008016394,1.284636420610906e-06,0.0168,EXO,REAL,2025-10-07T21:39:36.543Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.0,8.525533333
f4f4cdc3-c9d4-4d9c-b8c8-3da1b0d293d1,U//PR-EXO-SV,2025-10-07 20:28:25.778731,4068,4068,4068,False,-2419.1426016131,42340.70344193135,-214.69919647477,-3.059670604839904,-0.175134234536855,-0.022024934256919,"[0.00052075681534, 3.8119866039e-05, 8.34612517e-06, 9.8290503084e-07, 2.2308250833e-06, 0.00039207904726, 4.6378903372e-10, 3.9944966964e-10, 9.8776749115e-12, 2.4896872797e-14, 2.3792417413e-09, 7.8662051928e-10, 3.1142778713e-11, 3.6012620856e-14, 1.85699339e-13, -1.5868357382e-11, -2.7347380304e-12, 2.4850232166e-10, -5.0476354144e-16, -4.702982935e-16, 4.2935638718e-14]",0.0303509800133373,5.035194638889345e-07,0.006599999999999999,EXO,REAL,2025-10-07T21:06:27.902Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.14,3.09195549
0929d373-edb3-461c-91c0-057b9391e841,U//PR-EXO-SV,2025-10-07 20:28:14.682111,15995,15995,15995,False,15192.35271339308,-39738.75554253865,-5076.924759792019,2.841320951317464,1.033708963204094,0.408729423888393,"[0.00052978321637, 0.00015342846976, 8.4580511461e-05, 4.6981694105e-05, -1.8265721725e-05, 0.00027703400663, -5.4899187391e-09, 1.5454194211e-09, -1.3979237001e-10, 3.7553133433e-13, 6.351546837e-09, 1.3426460356e-10, 9.2967512703e-10, -3.111544773e-13, 4.2792056506e-13, 7.7103848008e-10, 5.05745914e-10, -1.8032781414e-09, -3.4684649139e-14, 3.0044433936e-15, 2.2314925819e-13]",0.02985628467276195,1.013213283361406e-06,0.013,EXO,REAL,2025-10-07T22:06:27.395Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.64,21.17285443
469cf1bb-708c-41cb-b900-eb88acd76800,U//PR-EXO-SV,2025-10-07 20:28:08.515820,19397,19397,19397,False,-18344.44139153991,37685.21207359491,5097.62980121478,-2.753233640576405,-1.268997920937097,-0.5047785257597059,"[0.0011975177564, 0.0005699580249499999, 0.00029033721834, 0.00019449832647, 5.670089711300001e-05, 0.00032498909502, -7.4668884389e-10, -1.3666082415e-10, -5.1478011337e-11, 3.2244650367e-14, 3.4865296907e-09, 3.2776190169e-09, 1.1114614776e-09, -3.182731097900001e-14, 3.2331517824e-13, 5.4685761403e-10, 6.1557043005e-10, -1.5484517604e-10, -7.8003691425e-15, 4.2222941643e-14, 6.5824318839e-14]",0.04257750661746176,6.491410843922915e-07,0.0112,EXO,REAL,2025-10-08T00:21:28.332Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.09,23.8702275
8d449129-622f-4f7a-965d-9e39dd2ff8c2,U//PR-EXO-SV,2025-10-07 20:28:05.842408,39498,39498,39498,False,33513.63778808204,25578.90723721047,-114.3781727177,-1.865644139614193,2.444482269716411,0.004901839547287999,"[0.0011717712667, -0.00049364766909, 0.00077472887544, 3.7559290064e-05, 8.5475801938e-06, 0.00087139894906, 8.663056547799999e-08, -1.7997426037e-08, 3.2714623373e-09, 7.4561547486e-12, 1.5990461974e-08, -2.2920449757e-08, -1.9568965885e-10, 1.0306665284e-12, 1.0271971625e-12, -4.0617745311e-10, 2.329645032e-09, -7.023036112600001e-09, 4.2193531246e-14, -7.5167590124e-14, 1.9114502279e-12]",0.05308388730302256,3.224097104461961e-06,0.0228,EXO,REAL,2025-10-07T20:54:26.138Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,13.23566667
fc170a4c-18f4-41d8-a033-72043fe59a44,U//PR-EXO-SV,2025-10-07 20:28:05.842408,39508,39508,39508,False,33079.56528444398,26168.07951873349,-108.86737942965,-1.90716950857138,2.410478855462297,0.004745712038054,"[0.00031995176118, -0.00029263384731, 0.00038137139714, 4.6897392985e-06, 1.262673609e-06, 0.00036068278935, 1.5665810934e-08, -8.9491693778e-09, 3.7867170047e-10, 1.3891416096e-12, 6.2080312371e-09, -7.9532206337e-09, -2.3343461585e-11, 4.9567212603e-13, 4.0984191756e-13, -1.4465737154e-10, 4.5260390896e-10, -5.8380450933e-10, 6.765653687599999e-15, -1.154910304e-14, 5.7832704099e-13]",0.03258843272804018,1.541852965801214e-06,0.0364,EXO,REAL,2025-10-07T21:27:27.476Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330.0,56.26866667
e3140bf1-a344-41e6-9bd0-c302505c0f6e,U//DS-USNO-SV,2025-10-07 20:28:04.337000,23613,23613,,False,25268.94931742,32574.50777582,8744.90435875,-2.459512491928,1.818805423771,0.325490903551,,0.0,0.0004,0.0305584,USNO,REAL,2025-10-09T13:11:23.786Z,system.usno-snrf,OPS1,TEME,TEME,"[2.02056e-13, -1.44894e-13, 7.58305e-13, 2.84397e-14, -1.52425e-15, 9.31704e-15, 2.19192e-14, 1.52954e-15, 6.8261e-15, 6.17416e-15, 7.47152e-11, 3.10192e-11, 3.11751e-11, 2.63209e-11, 1.2347e-07, 3.39129e-15, 6.77703e-15, 2.50674e-15, 2.07131e-15, 1.04735e-11, 9.62849e-16]",0.0,99999.0,"EGM-96  8Z, 8T",NONE,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.09068,-0.419,0.2217,0.3381,4.0,2049-12-31T23:59:59.999Z,ASW,FAST NUM,AUTO,False,AUTO,0.0,1e-14,"[0.0, 0.0, 0.0]","[0.0, 0.0004, 0.0]",1.0,ARGOS,2205.15,13.87341487
015031e2-f773-4b28-8caa-81f8bf359e98,U//PR-EXO-SV,2025-10-07 20:28:00.820026,13595,13595,13595,False,20645.26636574321,-36992.97473067728,-5192.15205184565,2.657170211314339,1.410981849091473,0.539139091897095,"[0.0010297854704, 0.00049605302108, 0.00031251817344, 0.00017062981776, 4.519869113e-05, 0.00034508431952, -8.8283444396e-09, 1.3713194535e-09, -7.249922740499999e-10, 7.279108743e-13, 8.8313265763e-09, 2.5444712831e-09, 2.0090449607e-09, -5.1838855097e-13, 6.9309417515e-13, 1.037812235e-09, 1.2864660521e-09, -2.2708013813e-09, -4.724617667999999e-14, -7.3842264518e-15, 3.8748714364e-13]",0.0410778281236971,1.344801915930372e-06,0.0358,EXO,REAL,2025-10-07T21:21:27.962Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.97,18.78383538
995c7584-e27f-4afa-9fa8-d88ef912fdda,U//PR-EXO-SV,2025-10-07 20:27:55.826611,25086,25086,25086,False,42125.97915478743,-2997.09038770375,-2884.20152933935,0.258824962297659,2.974729628093909,0.706849968546187,"[5.5460174993e-05, 9.227117709e-05, 0.0008370507136400001, 3.6047899412e-05, 0.00013005512085, 0.00031452961405, -2.1021007405e-09, -1.1522672213e-08, -2.8171677962e-09, 1.3165624662e-12, -3.1222748868e-09, -9.837766750099999e-10, 7.5418442834e-11, -2.9012644485e-14, 2.6734499618e-13, -6.6021611859e-10, 7.5420361876e-10, -9.6830577759e-10, -7.7157874618e-15, -1.5651754373e-13, 8.638721119e-13]",0.03474248843538701,1.564538134492093e-06,0.0303,EXO,REAL,2025-10-07T23:09:27.954Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.0,37.6404
4197a14d-8404-442d-a974-8721e172f382,U//PR-EXO-SV,2025-10-07 20:27:54.633135,14930,14930,14930,False,41954.37566196693,-6240.26418551008,4390.01777853694,0.399513641870074,2.994772087052058,0.462618280650473,"[4.8357640909e-05, 0.00010627696584, 0.00069513888182, -0.00021796154673, -0.00015548566337, 0.0018638610157, 2.1609566012e-10, -4.7083457891e-09, -7.058238800499999e-10, 3.6223681898e-13, -7.0151997785e-10, 1.6428236815e-09, -9.3069561006e-11, -1.0924102549e-13, 8.7949567651e-14, -1.941782813e-10, -4.2253639072e-10, 1.107441409e-09, 7.327453843e-15, -3.0759795943e-14, 2.0048701699e-13]",0.05106229076754195,8.066432939168341e-07,0.0132,EXO,REAL,2025-10-07T22:03:26.221Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.42,27.52527262
0fb241a0-89b4-46ae-85d1-b192469cf875,U//PR-EXO-SV,2025-10-07 20:27:53.545875,12447,12447,12447,False,20120.30022706538,-37129.20454655846,514.45491208792,2.681223431615197,1.458442427183602,0.353724732746353,"[0.00065666554721, 0.00034778957552, 0.00021048300381, 4.7014881895e-05, 3.0268921235e-05, 0.00037185076744, -2.8273662606e-09, 2.9019485568e-10, -2.7674661069e-10, 2.1088174589e-13, 4.019561924100001e-09, 2.3205299822e-09, 5.5264104714e-10, -1.3979953088e-13, 2.7618941482e-13, -8.1803071155e-11, 1.5404352854e-10, -3.9545120434e-10, -5.2151472711e-15, -1.1285828894e-14, 1.992403062e-13]",0.03519942213247257,8.284391751420257e-07,0.0088,EXO,REAL,2025-10-07T21:45:29.025Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.91,23.59650242
618ff3a1-ac38-4375-8d98-475a6330e6c9,U//PR-EXO-SV,2025-10-07 20:27:38.752312,50002,50002,50002,False,16924.11834877984,38614.07782425886,-53.25346603134,-2.816272153613267,1.234339739416021,0.005385652227613,"[0.0018146414172, 0.0012013547021, 0.0015573122617, 3.1641823877e-05, 2.3423723465e-05, 0.00027400462731, 1.365919552e-07, 1.3392516512e-07, 2.7291023299e-09, 1.2899069686e-11, 1.4331041798e-07, 1.4239702735e-07, 2.3993581168e-09, 1.3507160366e-11, 1.4596152316e-11, -3.445568404e-09, -3.4147763506e-09, -1.587865434e-09, -3.1635109601e-13, -3.6272983115e-13, 3.1465340129e-13]",0.0603817713073242,5.273506935928879e-06,0.032,EXO,REAL,2025-10-07T21:00:31.400Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,16.98733333
316aa4d2-c1ef-42f2-8144-987285ef5614,U//PR-EXO-SV,2025-10-07 20:27:38.752312,41021,41021,41021,False,16705.71852492729,38752.34347598887,-93.84514730943,-2.821461843159358,1.215429159179772,0.011006433576352,"[0.0011821575453, -0.00034484430809, 0.00023281978842, 1.0129711672e-05, 8.3234723564e-06, 0.00040106403599, 1.7091667266e-08, 7.1553736496e-09, 1.0866001721e-09, 1.3960954762e-12, 1.2265869129e-08, 2.201454143e-09, 5.395633215299999e-10, 7.963346948499999e-13, 6.133123349000001e-13, 8.429545049700001e-11, 2.4882538575e-10, -3.7022896397e-10, 2.3678338e-14, 4.3843928587e-15, 1.4804760138e-13]",0.04261503689673399,1.4688279043101e-06,0.026,EXO,REAL,2025-10-07T21:18:26.099Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,34.06333333
a135ecd8-cc1b-4903-b6ea-7ec9dca75745,U//PR-EXO-SV,2025-10-07 20:27:06.131929,10024,10024,10024,False,-1797.3102497027,42159.81383828681,4473.39776474608,-3.039172894832721,-0.093522690855496,-0.373862214055871,"[0.0006467232407000001, 6.505749380800001e-05, 3.639255816e-05, -3.0011851147e-06, -7.0030650982e-05, 0.00073287773256, 2.2918711796e-09, 1.725762575e-09, 5.9799058466e-10, 1.1453304816e-13, 8.0074305069e-09, 3.0170053074e-09, 1.4517051161e-09, 1.7948956059e-13, 5.451953804300001e-13, 1.1883899438e-09, 6.1150703257e-10, -6.068781261799999e-10, 1.8613246172e-14, 6.5300660039e-14, 1.2390468319e-13]",0.03762968949406838,8.852305415991927e-07,0.0141,EXO,REAL,2025-10-07T22:12:28.362Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.91,7.536562966
29954d80-e0d4-4c17-9049-a46186e885a4,U//PR-EXO-SV,2025-10-07 20:27:06.131929,15057,15057,15057,False,-1858.95284696018,41895.95343542376,4410.58275550754,-3.051117542576333,-0.098369408394422,-0.364876903054326,"[0.00058929980884, 4.1747858456e-05, 1.8752687928e-05, 2.7534805426e-05, -3.6759812158e-05, 0.0004055184171, 1.1755289961e-09, 8.7075782764e-10, 3.1285828688e-10, 5.769384020999999e-14, 3.4490004058e-09, 1.4939598808e-09, 6.951210932399999e-10, 9.0755333687e-14, 2.5073337989e-13, 4.8937335377e-10, 2.6555824309e-10, 6.538637773900001e-11, 1.2834178896e-14, 3.336660509e-14, 3.6348021332e-14]",0.03183662849404754,5.871756478533489e-07,0.0102,EXO,REAL,2025-10-07T22:21:29.718Z,system.exo,OPS1,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.47,16.97517964
